"","authorID","groupID","match_name","matchID","similarity","confidence","flagged","AU","AF","author_order","address","RP_address","RI","OI","EM","refID","TA","SO","UT","PT","PU","PY","university","country","state","postal_code","city","department"
"1514",1514,1514,NA,NA,NA,NA,0,"Agathou, MS","Agathou, Maria S.",1,"Hellen Petr, Athens 15125, Greece.",NA,NA,NA,NA,275,"Experimental Study of Steady Quasi-Cone-Jet Electrostatic Sprays of
Biobutanol for Engine Applications","JOURNAL OF ENERGY ENGINEERING","WOS:000344777300011","J","ASCE-AMER SOC CIVIL ENGINEERS","2014","hellen petr","greece",NA," 15125","athens",NA
"1515",1515,1515,NA,NA,NA,NA,0,"Kyritsis, DC","Kyritsis, Dimitrios C.",2,"Univ Illinois, Dept Mech Sci & Engn, Urbana, IL 61801 USA.",NA,NA,NA,"kyritsis@illinois.edu",275,"Experimental Study of Steady Quasi-Cone-Jet Electrostatic Sprays of
Biobutanol for Engine Applications","JOURNAL OF ENERGY ENGINEERING","WOS:000344777300011","J","ASCE-AMER SOC CIVIL ENGINEERS","2014","univ illinois","usa","il","61801","urbana","dept mech sci & engn"
"1516",1516,826,NA,NA,NA,NA,0,"Huo, EG","Huo, Erguang",3,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,"ABB-1991-2021",NA,NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1517",1517,44,NA,44,NA,NA,0,"Lei, HW","Lei, Hanwu",2,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,NA,NA,NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1518",1518,828,NA,NA,NA,NA,0,"Lin, XN","Lin, Xiaona",1,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,NA,"0000-0002-9697-1658",NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1519",1519,829,NA,NA,NA,NA,0,"Mateo, W","Mateo, Wendy",5,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,"HDM-1899-2022","0000-0002-9315-6885",NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1520",1520,830,NA,NA,NA,NA,0,"Qian, M","Qian, Moriko",4,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,"AAO-6176-2020",NA,NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1521",1521,831,NA,NA,NA,NA,0,"Villota, E","Villota, Elmar",9,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,"AAK-8844-2021","0000-0002-6585-2533",NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1522",1522,831,NA,NA,NA,NA,0,"Villota, E","Villota, Elmar",9,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,"AAW-8655-2021","0000-0002-6585-2533",NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1523",1523,833,NA,NA,NA,NA,0,"Wang, CX","Wang, Chenxi",8,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,"AAK-9859-2021","0000-0003-0368-0120",NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1524",1524,1524,NA,NA,NA,NA,0,"Zhang, QF","Zhang, Qingfa",6,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,NA,NA,NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1525",1525,1525,NA,1794,NA,NA,0,"Zhao, YF","Zhao, Yunfeng",7,"Washington State Univ, Dept Biol Syst Engn, Richland, WA 99354 USA.",NA,NA,NA,NA,276,"Enhancing jet fuel range hydrocarbons production from catalytic
copyrolysis of Douglas fir and low-density polyethylene over
bifunctional activated carbon catalysts","ENERGY CONVERSION AND MANAGEMENT","WOS:000530067800018","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","washington state univ","usa","wa","99354","richland","dept biol syst engn"
"1526",1526,8146,NA,8146,NA,NA,0,"Dujjanutat, P","Dujjanutat, Praepilas",1,"Khon Kaen Univ, Grad Sch, Khon Kaen 40002, Thailand.",NA,NA,NA,NA,277,"Production of bio-hydrogenated kerosene by catalytic hydrocracking from
refined bleached deodorised palm/ palm kernel oils","RENEWABLE ENERGY","WOS:000502880700041","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","khon kaen univ","thailand",NA," 40002","khon kaen","grad sch"
"1527",1527,3111,NA,3111,NA,NA,0,"Kaewkannetra, P","Kaewkannetra, Pakawadee",2,"Khon Kaen Univ, Fac Technol, Dept Biotechnol, Khon Kaen 40002, Thailand.",NA,NA,NA,NA,277,"Production of bio-hydrogenated kerosene by catalytic hydrocracking from
refined bleached deodorised palm/ palm kernel oils","RENEWABLE ENERGY","WOS:000502880700041","J","PERGAMON-ELSEVIER SCIENCE LTD","2020","khon kaen univ","thailand",NA," 40002","khon kaen","fac technol"
"1528",1528,635,NA,434,NA,NA,0,"Han, PJ","Han, Peijuan",4,"Tianjin Univ, Sch Chem Engn & Technol, Minist Educ, Key Lab Green Chem Technol, Tianjin 300072, Peoples R China.",NA,NA,NA,NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","tianjin univ","peoples r china",NA," 30007","tianjin","sch chem engn & technol"
"1529",1529,1529,NA,NA,NA,NA,0,"Liu, SH","Liu, Song-Hua",8,"Hubei Sanjiang Space Jianghe Chem Technol Co LTD, Huangshi, Hubei, Peoples R China.",NA,NA,NA,NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","hubei sanjiang space jianghe chem technol co ltd","peoples r china","hubei",NA,"huangshi",NA
"1530",1530,435,NA,NA,NA,NA,0,"Pan, L","Pan, Lun",6,"Tianjin Univ, Sch Chem Engn & Technol, Minist Educ, Key Lab Green Chem Technol, Tianjin 300072, Peoples R China.",NA,"ABD-9722-2021","0000-0002-3083-4693",NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","tianjin univ","peoples r china",NA," 30007","tianjin","sch chem engn & technol"
"1531",1531,1434,NA,1209,NA,NA,0,"Xie, JJ","Xie, Junjian",5,"Tianjin Univ, Sch Chem Engn & Technol, Minist Educ, Key Lab Green Chem Technol, Tianjin 300072, Peoples R China.",NA,NA,NA,NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","tianjin univ","peoples r china",NA," 30007","tianjin","sch chem engn & technol"
"1532",1532,1532,NA,2244,NA,NA,0,"Xie, JW","Xie, Jiawei",1,"Tianjin Univ, Sch Chem Engn & Technol, Minist Educ, Key Lab Green Chem Technol, Tianjin 300072, Peoples R China.",NA,NA,NA,NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","tianjin univ","peoples r china",NA," 30007","tianjin","sch chem engn & technol"
"1533",1533,4969,"Zhang, Lei",4969,0.526315789473684,4,0,"Zhang, L","Zhang, Lei",2,"Tianjin Univ, Sch Chem Engn & Technol, Minist Educ, Key Lab Green Chem Technol, Tianjin 300072, Peoples R China.",NA,NA,NA,NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","tianjin univ","peoples r china",NA," 30007","tianjin","sch chem engn & technol"
"1534",1534,438,NA,NA,NA,NA,0,"Zhang, XW","Zhang, Xiangwen",3,"Tianjin Univ, Sch Chem Engn & Technol, Minist Educ, Key Lab Green Chem Technol, Tianjin 300072, Peoples R China.",NA,"ABD-9717-2021",NA,NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","tianjin univ","peoples r china",NA," 30007","tianjin","sch chem engn & technol"
"1535",1535,1535,NA,NA,NA,NA,0,"Zou, DR","Zou, De-Rong",7,"Hubei Sanjiang Space Jianghe Chem Technol Co LTD, Huangshi, Hubei, Peoples R China.",NA,NA,NA,NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","hubei sanjiang space jianghe chem technol co ltd","peoples r china","hubei",NA,"huangshi",NA
"1536",1536,439,NA,NA,NA,NA,0,"Zou, JJ","Zou, Ji-Jun",9,"Tianjin Univ, Sch Chem Engn & Technol, Minist Educ, Key Lab Green Chem Technol, Tianjin 300072, Peoples R China.",NA,"C-4770-2018","0000-0002-9126-1251",NA,278,"Synthesis of high-density and low-freezing-point jet fuel using
lignocellulose-derived isophorone and furanic aldehydes","SUSTAINABLE ENERGY & FUELS","WOS:000445737800023","J","ROYAL SOC CHEMISTRY","2018","tianjin univ","peoples r china",NA," 30007","tianjin","sch chem engn & technol"
"1537",1537,1537,NA,NA,NA,NA,0,"Jahangiri, A","Jahangiri, Alireza",2,"Shahrekord Univ, Fac Engn, Shahrekord, Iran.",NA,"ABA-3260-2021",NA,NA,279,"Refinery approach of bio-oils derived from fast pyrolysis of lignin to
jet fuel range hydrocarbons: Reaction network development for catalytic
conversion of cyclohexanone","CHEMICAL ENGINEERING RESEARCH & DESIGN","WOS:000401201100034","J","INST CHEMICAL ENGINEERS","2017","shahrekord univ","iran","shahrekord",NA,"fac engn",NA
"1538",1538,2389,"Saidi, M. H.",2389,0.285714285714286,5,0,"Saidi, M","Saidi, Majid",1,"Shahrekord Univ, Fac Engn, Shahrekord, Iran.",NA,"AAB-9454-2020",NA,NA,279,"Refinery approach of bio-oils derived from fast pyrolysis of lignin to
jet fuel range hydrocarbons: Reaction network development for catalytic
conversion of cyclohexanone","CHEMICAL ENGINEERING RESEARCH & DESIGN","WOS:000401201100034","J","INST CHEMICAL ENGINEERS","2017","shahrekord univ","iran","shahrekord",NA,"fac engn",NA
"1539",1539,2809,NA,2809,NA,NA,0,"Choi, HY","Choi, Hye-Young",3,"Korea Inst Energy Res, Biomass & Waste Energy Lab, Daejeon 305343, South Korea.",NA,NA,NA,NA,280,"Bio fuel production from crude Jatropha oil; addition effect of formic
acid as an in-situ hydrogen source","FUEL","WOS:000370530600013","J","ELSEVIER SCI LTD","2016","korea inst energy res","south korea",NA," 30534","daejeon","korea inst energy res"
"1540",1540,994,NA,NA,NA,NA,0,"Choi, IH","Choi, Il-Ho",2,"Korea Inst Energy Res, Biomass & Waste Energy Lab, Daejeon 305343, South Korea.",NA,NA,"0000-0001-8404-7479",NA,280,"Bio fuel production from crude Jatropha oil; addition effect of formic
acid as an in-situ hydrogen source","FUEL","WOS:000370530600013","J","ELSEVIER SCI LTD","2016","korea inst energy res","south korea",NA," 30534","daejeon","korea inst energy res"
"1541",1541,5571,NA,5571,NA,NA,0,"Han, JS","Han, Jeong-Sik",4,"Agcy Def Dev, Seoul 138600, South Korea.",NA,NA,NA,NA,280,"Bio fuel production from crude Jatropha oil; addition effect of formic
acid as an in-situ hydrogen source","FUEL","WOS:000370530600013","J","ELSEVIER SCI LTD","2016","agcy def dev","south korea",NA," 13860","seoul",NA
"1542",1542,1542,NA,2811,NA,NA,0,"Hwang, KR","Hwang, Kyung-Ran",1,"Korea Inst Energy Res, Biomass & Waste Energy Lab, Daejeon 305343, South Korea.",NA,NA,NA,NA,280,"Bio fuel production from crude Jatropha oil; addition effect of formic
acid as an in-situ hydrogen source","FUEL","WOS:000370530600013","J","ELSEVIER SCI LTD","2016","korea inst energy res","south korea",NA," 30534","daejeon","korea inst energy res"
"1543",1543,1543,NA,2812,NA,NA,0,"Lee, JS","Lee, Jin-Suk",6,"Korea Inst Energy Res, Biomass & Waste Energy Lab, Daejeon 305343, South Korea.",NA,NA,NA,NA,280,"Bio fuel production from crude Jatropha oil; addition effect of formic
acid as an in-situ hydrogen source","FUEL","WOS:000370530600013","J","ELSEVIER SCI LTD","2016","korea inst energy res","south korea",NA," 30534","daejeon","korea inst energy res"
"1544",1544,1544,NA,NA,NA,NA,0,"Lee, KH","Lee, Kyong-Hwan",5,"Korea Inst Energy Res, Biomass & Waste Energy Lab, Daejeon 305343, South Korea.",NA,NA,NA,NA,280,"Bio fuel production from crude Jatropha oil; addition effect of formic
acid as an in-situ hydrogen source","FUEL","WOS:000370530600013","J","ELSEVIER SCI LTD","2016","korea inst energy res","south korea",NA," 30534","daejeon","korea inst energy res"
"1545",1545,6282,NA,6282,NA,NA,0,"Cortez, LAB","Cortez, L. A. B.",5,"Univ Estadual Campinas, UNICAMP, Fac Agr Engn, BR-13083970 Campinas, SP, Brazil.",NA,NA,NA,NA,281,"Jet biofuels in Brazil: Sustainability challenges","RENEWABLE & SUSTAINABLE ENERGY REVIEWS","WOS:000345473600056","J","PERGAMON-ELSEVIER SCIENCE LTD","2014","univ estadual campinas","brazil","sp","13083970"," campinas","unicamp"
"1546",1546,1546,NA,NA,NA,NA,0,"Leal, RLV","Leal, Rodrigo L. V.",4,"Univ Estadual Campinas, UNICAMP, BR-13083970 Campinas, SP, Brazil.",NA,"H-1921-2016","0000-0001-6325-8269",NA,281,"Jet biofuels in Brazil: Sustainability challenges","RENEWABLE & SUSTAINABLE ENERGY REVIEWS","WOS:000345473600056","J","PERGAMON-ELSEVIER SCIENCE LTD","2014","univ estadual campinas","brazil","sp","13083970"," campinas","unicamp"
"1547",1547,1547,NA,NA,NA,NA,0,"Moraes, MAFD","Moraes, Marcia A. F. D.",1,"Univ Sao Paulo, Luiz de Queiroz Coll Agr, BR-13416480 Piracicaba, SP, Brazil.",NA,NA,NA,NA,281,"Jet biofuels in Brazil: Sustainability challenges","RENEWABLE & SUSTAINABLE ENERGY REVIEWS","WOS:000345473600056","J","PERGAMON-ELSEVIER SCIENCE LTD","2014","univ sao paulo","brazil","sp","13416480"," piracicaba","luiz de queiroz coll agr"
"1548",1548,1548,NA,NA,NA,NA,0,"Moura, P","Moura, Paula",3,"Inst Estudos Comercio & Negociacoes Int ICONE, BR-05465070 Sao Paulo, Brazil.",NA,NA,NA,NA,281,"Jet biofuels in Brazil: Sustainability challenges","RENEWABLE & SUSTAINABLE ENERGY REVIEWS","WOS:000345473600056","J","PERGAMON-ELSEVIER SCIENCE LTD","2014","inst estudos comercio & negociacoes int icone","brazil",NA,"05465070"," sao paulo","inst estudos comercio & negociacoes int icone"
"1549",1549,1549,NA,NA,NA,NA,0,"Nassar, AM","Nassar, Andre M.",2,"Inst Estudos Comercio & Negociacoes Int ICONE, BR-05465070 Sao Paulo, Brazil.",NA,NA,NA,NA,281,"Jet biofuels in Brazil: Sustainability challenges","RENEWABLE & SUSTAINABLE ENERGY REVIEWS","WOS:000345473600056","J","PERGAMON-ELSEVIER SCIENCE LTD","2014","inst estudos comercio & negociacoes int icone","brazil",NA,"05465070"," sao paulo","inst estudos comercio & negociacoes int icone"
"1550",1550,5141,"Anand, Mohit",1087,0.352941176470588,3,0,"Anand, M","Anand, M.",2,"CSIR Indian Inst Petr, Dehra Dun 248005, Uttar Pradesh, India.",NA,NA,NA,NA,282,"Development of Hydroprocessing Route to Transportation Fuels from
Non-Edible Plant-Oils","CATALYSIS SURVEYS FROM ASIA","WOS:000314977400001","J","SPRINGER/PLENUM PUBLISHERS","2013","csir indian inst petr","india","uttar pradesh"," 24800","dehra dun","csir indian inst petr"
"1551",1551,1088,NA,NA,NA,NA,0,"Farooqui, SA","Farooqui, S. A.",5,"CSIR Indian Inst Petr, Dehra Dun 248005, Uttar Pradesh, India.",NA,"K-5077-2016","0000-0001-7917-1264",NA,282,"Development of Hydroprocessing Route to Transportation Fuels from
Non-Edible Plant-Oils","CATALYSIS SURVEYS FROM ASIA","WOS:000314977400001","J","SPRINGER/PLENUM PUBLISHERS","2013","csir indian inst petr","india","uttar pradesh"," 24800","dehra dun","csir indian inst petr"
"1552",1552,1552,NA,NA,NA,NA,0,"Joshi, RK","Joshi, R. K.",8,"CSIR Indian Inst Petr, Dehra Dun 248005, Uttar Pradesh, India.",NA,NA,NA,NA,282,"Development of Hydroprocessing Route to Transportation Fuels from
Non-Edible Plant-Oils","CATALYSIS SURVEYS FROM ASIA","WOS:000314977400001","J","SPRINGER/PLENUM PUBLISHERS","2013","csir indian inst petr","india","uttar pradesh"," 24800","dehra dun","csir indian inst petr"
"1553",1553,1554,NA,1554,NA,NA,1,"Kumar, R","Kumar, R.",4,"CSIR Indian Inst Petr, Dehra Dun 248005, Uttar Pradesh, India.",NA,NA,NA,NA,282,"Development of Hydroprocessing Route to Transportation Fuels from
Non-Edible Plant-Oils","CATALYSIS SURVEYS FROM ASIA","WOS:000314977400001","J","SPRINGER/PLENUM PUBLISHERS","2013","csir indian inst petr","india","uttar pradesh"," 24800","dehra dun","csir indian inst petr"
"1554",1554,1554,"Kumar, Rakesh",1090,0.352941176470588,4,1,"Kumar, R","Kumar, R.",7,"CSIR Indian Inst Petr, Dehra Dun 248005, Uttar Pradesh, India.",NA,NA,NA,NA,282,"Development of Hydroprocessing Route to Transportation Fuels from
Non-Edible Plant-Oils","CATALYSIS SURVEYS FROM ASIA","WOS:000314977400001","J","SPRINGER/PLENUM PUBLISHERS","2013","csir indian inst petr","india","uttar pradesh"," 24800","dehra dun","csir indian inst petr"
"1555",1555,1555,NA,NA,NA,NA,0,"Rana, BS","Rana, B. S.",3,"CSIR Indian Inst Petr, Dehra Dun 248005, Uttar Pradesh, India.",NA,NA,NA,NA,282,"Development of Hydroprocessing Route to Transportation Fuels from
Non-Edible Plant-Oils","CATALYSIS SURVEYS FROM ASIA","WOS:000314977400001","J","SPRINGER/PLENUM PUBLISHERS","2013","csir indian inst petr","india","uttar pradesh"," 24800","dehra dun","csir indian inst petr"
"1556",1556,1556,NA,NA,NA,NA,0,"Sibi, MG","Sibi, M. G.",6,"CSIR Indian Inst Petr, Dehra Dun 248005, Uttar Pradesh, India.",NA,NA,NA,NA,282,"Development of Hydroprocessing Route to Transportation Fuels from
Non-Edible Plant-Oils","CATALYSIS SURVEYS FROM ASIA","WOS:000314977400001","J","SPRINGER/PLENUM PUBLISHERS","2013","csir indian inst petr","india","uttar pradesh"," 24800","dehra dun","csir indian inst petr"
